"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Abstract","PubMed ID","Document Type","Publication Stage","Open Access","Source"
"Su, H.; Xue, X.; Wang, Y.; Lu, Y.; Ma, C.; Ji, Z.; Su, X.","Su, Hao (57222197117); Xue, Xiaoqiang (57209833779); Wang, Yutao (57215794490); Lu, Yi (57208864056); Ma, Chengquan (57215131995); Ji, Zhigang (7202744718); Su, Xiaozhe (58147376100)","57222197117; 57209833779; 57215794490; 57208864056; 57215131995; 7202744718; 58147376100","Competitive Risk Model for Specific Mortality Prediction in Patients with Bladder Cancer: A Population-Based Cohort Study with Machine Learning","2022","Journal of Oncology","4","10.1155/2022/9577904","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137941707&doi=10.1155%2F2022%2F9577904&partnerID=40&md5=2286e382e203c178d3fc4bad63a2dffa","Background. Noncancer death accounts for a high proportion of all patients with bladder cancer, while these patients are often excluded from the survival analysis, which increases the selection bias of the study subjects in the prediction model. Methods. Clinicopathological information of bladder cancer patients was retrieved from the Surveillance, Epidemiology, and End Results (SEER) database, and the patients were categorized at random into the training and validation cohorts. The random forest method was used to calculate the importance of clinical variables in the training cohort. Multivariate and univariate analyses were undertaken to assess the risk indicators, and the prediction nomogram based on the competitive risk model was constructed. The model's performance was evaluated utilizing the calibration curve, consistency index (C index), and the area under the receiver operator characteristic curve (AUC). Results. In total, we enrolled 39285 bladder cancer patients in the study (27500 patients were allotted to the training cohort, whereas 11785 were allotted to the validation cohort). A competitive risk model was constructed to predict bladder cancer-specific mortality. The overall C index of patients in the training cohort was 0.876, and the AUC values were 0.891, 0.871, and 0.853, correspondingly, for 1-, 3-, and 5-year cancer-specific mortality. On the other hand, the overall C index of patients in the validation cohort was 0.877, and the AUC values were 0.894, 0.870, and 0.847 for 1-, 3-, and 5-year correspondingly, suggesting a remarkable predictive performance of the model. Conclusions. The competitive risk model proved to be of great accuracy and reliability and could help clinical decision-makers improve their management and approaches for managing bladder cancer patients. © 2022 Hao Su et al.","","Article","Final","All Open Access; Green Accepted Open Access; Green Open Access; Hybrid Gold Open Access","Scopus"
"Wu, Y.; Huang, S.; Chang, X.","Wu, Ying (57209854439); Huang, Shuai (56718658800); Chang, Xiangyu (43461012600)","57209854439; 56718658800; 43461012600","Understanding the complexity of sepsis mortality prediction via rule discovery and analysis: a pilot study","2021","BMC Medical Informatics and Decision Making","14","10.1186/s12911-021-01690-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115834458&doi=10.1186%2Fs12911-021-01690-9&partnerID=40&md5=17c43aabe52858da1140cf2c87940f44","Background: Sepsis, defined as life-threatening organ dysfunction caused by a dysregulated host response to infection, has become one of the major causes of death in Intensive Care Units (ICUs). The heterogeneity and complexity of this syndrome lead to the absence of golden standards for its diagnosis, treatment, and prognosis. The early prediction of in-hospital mortality for sepsis patients is not only meaningful to medical decision making, but more importantly, relates to the well-being of patients. Methods: In this paper, a rule discovery and analysis (rule-based) method is used to predict the in-hospital death events of 2021 ICU patients diagnosed with sepsis using the MIMIC-III database. The method mainly includes two phases: rule discovery phase and rule analysis phase. In the rule discovery phase, the RuleFit method is employed to mine multiple hidden rules which are capable to predict individual in-hospital death events. In the rule analysis phase, survival analysis and decomposition analysis are carried out to test and justify the risk prediction ability of these rules. Then by leveraging a subset of these rules, we establish a prediction model that is both more accurate at the in-hospital death prediction task and more interpretable than most comparable methods. Results: In our experiment, RuleFit generates 77 risk prediction rules, and the average area under the curve (AUC) of the prediction model based on 62 of these rules reaches 0.781 (± 0.018) which is comparable to or even better than the AUC of existing methods (i.e., commonly used medical scoring system and benchmark machine learning models). External validation of the prediction power of these 62 rules on another 1468 sepsis patients not included in MIMIC-III in ICU provides further supporting evidence for the superiority of the rule-based method. In addition, we discuss and explain in detail the rules with better risk prediction ability. Glasgow Coma Scale (GCS), serum potassium, and serum bilirubin are found to be the most important risk factors for predicting patient death. Conclusion: Our study demonstrates that, with the rule-based method, we could not only make accurate prediction on in-hospital death events of sepsis patients, but also reveal the complex relationship between sepsis-related risk factors through the rules themselves, so as to improve our understanding of the complexity of sepsis as well as its population. © 2021, The Author(s).","34839820","Article","Final","All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access","Scopus"
"Unterhuber, M.; Kresoja, K.-P.; Rommel, K.-P.; Besler, C.; Baragetti, A.; Klöting, N.; Ceglarek, U.; Blüher, M.; Scholz, M.; Catapano, A.L.; Thiele, H.; Lurz, P.","Unterhuber, Matthias (55326108700); Kresoja, Karl Patrik (57195565225); Rommel, Karl Philipp (56189616500); Besler, Christian (16836080100); Baragetti, Andrea (55645320400); Klöting, Nora (8068435300); Ceglarek, Uta (6506720770); Blüher, Matthias (6602576090); Scholz, Markus (7202888704); Catapano, Alberico L. (7006246941); Thiele, Holger (57223640812); Lurz, Philipp C. (35810676500)","55326108700; 57195565225; 56189616500; 16836080100; 55645320400; 8068435300; 6506720770; 6602576090; 7202888704; 7006246941; 57223640812; 35810676500","Proteomics-Enabled Deep Learning Machine Algorithms Can Enhance Prediction of Mortality","2021","Journal of the American College of Cardiology","49","10.1016/j.jacc.2021.08.018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116368638&doi=10.1016%2Fj.jacc.2021.08.018&partnerID=40&md5=ce205e6ced53e3b1525835944ecb396f","Background: Individualized risk prediction represents a prerequisite for providing personalized medicine. Objectives: This study compared proteomics-enabled machine-learning (ML) algorithms with classical and clinical risk prediction methods for all-cause mortality in cohorts of patients with cardiovascular risk factors in the LIFE-Heart Study, followed by validation in the PLIC (Progressione della Lesione Intimale Carotidea) study. Methods: Using the OLINK-Cardiovascular-II panel, 92 proteins were measured in a cohort of 1,998 individuals from the LIFE-Heart Study (derivation) and 772 subjects from the PLIC cohort (external validation). We constructed protein-based mortality prediction models using eXtreme Gradient Boosting (XGBoost) and a neural network, comparing the prediction performance with classical clinical risk scores (Systemic Coronary Risk Evaluation, Framingham), logistic and Cox regression models. Results: All-cause mortality occurred in 156 (8%) patients in the internal validation and 68 (9%) patients in the external validation cohort, within a median follow-up of 10 and 11 years, respectively. On internal and external validation, the Framingham Risk Score achieved areas under the curve (AUCs) of 0.64 (95% CI: 0.59-0.68) and 0.65 (95% CI: 0.58-0.74), logistic regression AUCs of 0.65 (95% CI: 0.57-0.73) and 0.67 (95% CI: 0.59-0.74), Cox regression AUCs of 0.55 (95% CI: 0.51–0.59) and 0.65 (95% CI: 0.57-0.73), the XGBoost classifier AUCs of 0.83 (95% CI: 0.79-0.87) and 0.91 (95% CI: 0.86-0.95), the XGBoost survival estimator AUCs of 0.83 (95% CI: 0.79-0.87) and 0.93 (95% CI: 0.88-0.97), and the neural network AUCs of 0.87 (95% CI: 0.83-0.91) and 0.94 (95% CI: 0.90-0.98), respectively (modern vs classical ML: P < 0.001). Conclusions: ML-driven multiprotein risk models outperform classical regression models and clinical scores for prediction of all-cause mortality in patients at increased cardiovascular risk. © 2021 American College of Cardiology Foundation","34649700","Article","Final","","Scopus"
"Sankaranarayanan, S.; Balan, J.; Walsh, J.R.; Wu, Y.; Minnich, S.; Piazza, A.; Osborne, C.; Oliver, G.R.; Lesko, J.; Bates, K.L.; Khezeli, K.; Block, D.R.; DiGuardo, M.; Kreuter, J.; O’horo, J.C.; Kalantari, J.; Klee, E.W.; Salama, M.E.; Kipp, B.; Morice, W.G.; Jenkinson, G.","Sankaranarayanan, Saranya (57288004100); Balan, Jagadheshwar (57287821300); Walsh, Jesse R. (57287821400); Wu, Yanhong (15055123400); Minnich, Sara (57189997427); Piazza, Amy L. (57217662943); Osborne, Collin A. (57207952586); Oliver, Gavin Robert (7202064752); Lesko, Jessica (57287107600); Bates, Kathy L. (57288363500); Khezeli, Kia (56338214100); Block, Darci R. (53163093700); DiGuardo, Margaret A. (24757774500); Kreuter, Justin D. (9846331400); O’horo, John C. (35485047600); Kalantari, John (57193139823); Klee, Eric W. (16022162600); Salama, Mohamed El Sayed (56906629800); Kipp, Benjamin R. (57198226646); Morice, William George (6701784711); Jenkinson, Garrett (36655812300)","57288004100; 57287821300; 57287821400; 15055123400; 57189997427; 57217662943; 57207952586; 7202064752; 57287107600; 57288363500; 56338214100; 53163093700; 24757774500; 9846331400; 35485047600; 57193139823; 16022162600; 56906629800; 57198226646; 6701784711; 36655812300","COVID-19 mortality prediction from deep learning in a large multistate electronic health record and laboratory information system data set: Algorithm development and validation","2021","Journal of Medical Internet Research","29","10.2196/30157","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116596888&doi=10.2196%2F30157&partnerID=40&md5=0c714d96f9e28bbda480c70596e19717","Background: COVID-19 is caused by the SARS-CoV-2 virus and has strikingly heterogeneous clinical manifestations, with most individuals contracting mild disease but a substantial minority experiencing fulminant cardiopulmonary symptoms or death. The clinical covariates and the laboratory tests performed on a patient provide robust statistics to guide clinical treatment. Deep learning approaches on a data set of this nature enable patient stratification and provide methods to guide clinical treatment. Objective: Here, we report on the development and prospective validation of a state-of-the-art machine learning model to provide mortality prediction shortly after confirmation of SARS-CoV-2 infection in the Mayo Clinic patient population. Methods: We retrospectively constructed one of the largest reported and most geographically diverse laboratory information system and electronic health record of COVID-19 data sets in the published literature, which included 11,807 patients residing in 41 states of the United States of America and treated at medical sites across 5 states in 3 time zones. Traditional machine learning models were evaluated independently as well as in a stacked learner approach by using AutoGluon, and various recurrent neural network architectures were considered. The traditional machine learning models were implemented using the AutoGluon-Tabular framework, whereas the recurrent neural networks utilized the TensorFlow Keras framework. We trained these models to operate solely using routine laboratory measurements and clinical covariates available within 72 hours of a patient’s first positive COVID-19 nucleic acid test result. Results: The GRU-D recurrent neural network achieved peak cross-validation performance with 0.938 (SE 0.004) as the area under the receiver operating characteristic (AUROC) curve. This model retained strong performance by reducing the follow-up time to 12 hours (0.916 [SE 0.005] AUROC), and the leave-one-out feature importance analysis indicated that the most independently valuable features were age, Charlson comorbidity index, minimum oxygen saturation, fibrinogen level, and serum iron level. In the prospective testing cohort, this model provided an AUROC of 0.901 and a statistically significant difference in survival (P<.001, hazard ratio for those predicted to survive, 95% CI 0.043-0.106). Conclusions: Our deep learning approach using GRU-D provides an alert system to flag mortality for COVID-19–positive patients by using clinical covariates and laboratory values within a 72-hour window after the first positive nucleic acid test result. John Kalantari, Eric W Klee, Mohamed E Salama, Benjamin Kipp, William G Morice, Garrett Jenkinson.","34449401","Review","Final","All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access","Scopus"
"Li, Y.; Chen, M.; Lv, H.; Yin, P.; Zhang, L.; Tang, P.","Li, Yi (56039532800); Chen, Ming (57212768915); Lv, Houchen (55998431900); Yin, Pengbin (57212517072); Zhang, Licheng (55828141700); Tang, Peifu (56376784600)","56039532800; 57212768915; 55998431900; 57212517072; 55828141700; 56376784600","A novel machine-learning algorithm for predicting mortality risk after hip fracture surgery","2021","Injury","24","10.1016/j.injury.2020.12.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098555248&doi=10.1016%2Fj.injury.2020.12.008&partnerID=40&md5=a79da7fcd17d99dd7c5dac3310de3506","Introduction: Although several risk stratification models have been developed to predict hip fracture mortality, efforts are still being placed in this area. Our aim is to (1) construct a risk prediction model for long-term mortality after hip fracture utilizing the RSF method and (2) to evaluate the changing effects over time of individual pre- and post-treatment variables on predicting mortality. Methods: 1330 hip fracture surgical patients were included. Forty-five admission and in-hospital variables were analyzed as potential predictors of all-cause mortality. A random survival forest (RSF) algorithm was applied in predictors identification. Cox regression models were then constructed. Sensitivity analyses and internal validation were performed to assess the performance of each model. C statistics were calculated and model calibrations were further assessed. Results: Our machine-learning RSF algorithm achieved a c statistic of 0.83 for 30-day prediction and 0.75 for 1-year mortality. Additionally, a COX model was also constructed by using the variables selected by RSF, c statistics were shown as 0.75 and 0.72 when applying in 2-year and 4-year mortality prediction. The presence of post-operative complications remained as the strongest risk factor for both short- and long-term mortality. Variables including fracture location, high serum creatinine, age, hypertension, anemia, ASA, hypoproteinemia, abnormal BUN, and RDW became more important as the length of follow-up increased. Conclusion: The RSF machine-learning algorithm represents a novel approach to identify important risk factors and a risk stratification models for patients undergoing hip fracture surgery is built through this approach to identify those at high risk of long-term mortality. © 2020","33386157","Article","Final","All Open Access; Bronze Open Access","Scopus"
"","","","ACM CHIL 2021 - Proceedings of the 2021 ACM Conference on Health, Inference, and Learning","2021","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104150308&partnerID=40&md5=7179f69eb6cef404bda3bef3a82ccfa7","The proceedings contain 27 papers. The topics discussed include: variationally regularized graph-based representation learning for electronic health records; affinitention nets: kernel perspective on attention architectures for set classification with applications to medical text and images; privacy-preserving and bandwidth-efficient federated learning: an application to in-hospital mortality prediction; concept-based model explanations for electronic health records; trustworthy machine learning for health care: scalable data valuation with the Shapley value; temporal pointwise convolutional networks for length of stay prediction in the intensive care unit; self-supervised transfer learning of physiological representations from free-living wearable data; learning to predict with supporting evidence: applications to clinical risk prediction; enabling counterfactual survival analysis with balanced representations; controlled molecule generator for optimizing multiple chemical properties; learning to safely approve updates to machine learning algorithms; and phenotypical ontology driven framework for multi-task learning.","","Conference review","Final","","Scopus"
"Ahmed, F.S.; Ali, L.; Raza-Ul-Mustafa; Khattak, H.A.; Hameed, T.; Wajahat, I.; Kadry, S.; Bukhari, S.A.C.","Ahmed, Fahad Shabbir (57208748761); Ali, Liaqat (59385906900); Raza-Ul-Mustafa (59663045200); Khattak, Hasan Ali (57208818911); Hameed, Tahir (35731458200); Wajahat, Iram (57217846795); Kadry, Seifedine Nimer (55906598300); Bukhari, Syed Ahmad Chan (57196354764)","57208748761; 59385906900; 59663045200; 57208818911; 35731458200; 57217846795; 55906598300; 57196354764","A hybrid machine learning framework to predict mortality in paralytic ileus patients using electronic health records (EHRs)","2021","Journal of Ambient Intelligence and Humanized Computing","48","10.1007/s12652-020-02456-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089297888&doi=10.1007%2Fs12652-020-02456-3&partnerID=40&md5=34346ef993ecfebcf233cc49e4d85979","Paralytic ileus (PI) is the pseudo-obstruction of the intestine secondary to intestinal muscle paralysis. Causes of PI include electrolyte imbalances, gastroenteritis (inflammation or infection of the stomach or intestines), overuse of medications, abdominal surgery, etc. Predicting mortality in PI patients hospitalized to ICU is crucial for assessing the severity of illness and adjudicating the value of treatment strategy and resource planning. We have developed a Statistically Robust Machine Learning based Mortality Prediction framework namely SRML-MortalityPredictor that could potentially help intensivists, surgeons, and other medical professionals to carefully plan treatment strategies for critically ill PI patients. We used MIMIC III v1.4, a publicly available ICU database to extract patients data (with age > 18 years old) admitted to the ICU with paralytic ileus (PI) as their primary illness. At phase 1, the SRML-MortalityPredictor framework uses univariate statistical analysis to filter out those risk factors which are not associated with the label of the data. Subsequently, it uses the risk survival statistical methods such as cox-regression and Kaplan–Meier survival analyses. The cox-regression analysis provides the hazard ratio about the potential PI risk factors that later used in conjunction with the Kaplan–Meier analysis to generate a rank order list (highest to lowest risk factors). At phase 2, we used several machine learning classification approaches such as linear discriminant analysis (LDA), Gaussian naive bayes (GNB), decision tree (DT) model, k-nearest neighbor (KNN), and support vector machine (SVM) to find the one with highest predictive power using the rank order features extracted at phase 1. We have evaluated the SRML-MortalityPredictor framework and recorded the accuracy, sensitivity, specificity, receiver operating characteristic (ROC) curves, and area under the curve (AUC) scores for each model. The SRML-MortalityPredictor framework with support vector machine (using RBF kernel) showed better performance and yielded an accuracy score: 81.30% and AUC score: 81.38% while predicting mortality in PI patients. We demonstrated a feasible framework for the mortality risk prediction in PI patients admitted to the ICU. The proposed framework could potentially be helpful for intensivists in clinical decision making. Further research is necessary to incorporate more risk factors associated with PI patients to ensure the adaptability of SRML-MortalityPredictor at the bedside. © 2020, Springer-Verlag GmbH Germany, part of Springer Nature.","","Article","Final","","Scopus"
"Gupta, T.; Joseph, D.T.; Goel, S.S.; Kleiman, N.S.","Gupta, Tanush (57219956402); Joseph, Denny T. (57348519700); Goel, Sachin S. (9248603800); Kleiman, Neal S. (24432717100)","57219956402; 57348519700; 9248603800; 24432717100","Predicting and measuring mortality risk after transcatheter aortic valve replacement","2021","Expert Review of Cardiovascular Therapy","14","10.1080/14779072.2021.1888715","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102438887&doi=10.1080%2F14779072.2021.1888715&partnerID=40&md5=1cb4aaa57d763174a2e3b9cf6779caf8","Introduction: Over the last decade, transcatheter aortic valve replacement (TAVR) has emerged as a treatment option for most patients with severe symptomatic aortic stenosis (AS). With growing indications and exponential increase in the number of TAVR procedures, it is important to be able to accurately predict mortality after TAVR. Areas covered: Herein, we review the surgical and TAVR-specific mortality prediction models (MPMs) and their performance in their original derivation and external validation cohorts. We then discuss the role of other important risk assessment tools such as frailty, echocardiographic parameters, and biomarkers in patients, being considered for TAVR. Expert opinion: Conventional surgical MPMs have suboptimal predictive performance and are mis-calibrated when applied to TAVR populations. Although a number of TAVR-specific MPMs have been developed, their utility is also limited by their modest discriminative ability when applied to populations external to their original derivation cohorts. There is an unmet need for robust TAVR MPMs that accurately predict post TAVR mortality. In the interim, heart teams should utilize the currently available TAVR-specific MPMs in conjunction with other prognostic factors, such as frailty, echocardiographic or computed tomography (CT) imaging parameters, and biomarkers for risk assessment of patients, being considered for TAVR. © 2021 Informa UK Limited, trading as Taylor & Francis Group.","33560150","Review","Final","","Scopus"
"Ahmed, F.S.; Ali, L.; Joseph, B.A.; Ikram, A.; Ul-Mustafa, R.; Bukhari, S.A.C.","Ahmed, Fahad Shabbir (57208748761); Ali, Liaqat (59242409400); Joseph, Bellal A. (36059288300); Ikram, Asad (57189218159); Ul-Mustafa, Raza (6603284338); Bukhari, Syed Ahmad Chan (57196354764)","57208748761; 59242409400; 36059288300; 57189218159; 6603284338; 57196354764","A statistically rigorous deep neural network approach to predict mortality in trauma patients admitted to the intensive care unit","2020","Journal of Trauma and Acute Care Surgery","29","10.1097/TA.0000000000002888","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091986203&doi=10.1097%2FTA.0000000000002888&partnerID=40&md5=5663980697b8422c52c6e53b196062e8","BACKGROUND Trauma patients admitted to critical care are at high risk of mortality because of their injuries. Our aim was to develop a machine learning-based model to predict mortality using Fahad-Liaqat-Ahmad Intensive Machine (FLAIM) framework. We hypothesized machine learning could be applied to critically ill patients and would outperform currently used mortality scores. METHODS The current Deep-FLAIM model evaluates the statistically significant risk factors and then supply these risk factors to deep neural network to predict mortality in trauma patients admitted to the intensive care unit (ICU). We analyzed adult patients (=18 years) admitted to the trauma ICU in the publicly available database Medical Information Mart for Intensive Care III version 1.4. The first phase selection of risk factor was done using Cox-regression univariate and multivariate analyses. In the second phase, we applied deep neural network and other traditional machine learning models like Linear Discriminant Analysis, Gaussian Naïve Bayes, Decision Tree Model, and k-nearest neighbor models. RESULTS We identified a total of 3,041 trauma patients admitted to the trauma surgery ICU. We observed that several clinical and laboratory-based variables were statistically significant for both univariate and multivariate analyses while others were not. With most significant being serum anion gap (hazard ratio [HR], 2.46; 95% confidence interval [CI], 1.94-3.11), sodium (HR, 2.11; 95% CI, 1.61-2.77), and chloride (HR, 2.11; 95% CI, 1.69-2.64) abnormalities on laboratories, while clinical variables included the diagnosis of sepsis (HR, 2.03; 95% CI, 1.23-3.37), Quick Sequential Organ Failure Assessment score (HR, 1.52; 95% CI, 1.32-3.76). And Systemic Inflammatory Response Syndrome criteria (HR. 1.41; 95% CI, 1.24-1.26). After we used these clinically significant variables and applied various machine learning models to the data, we found out that our proposed DNN outperformed all the other methods with test set accuracy of 92.25%, sensitivity of 79.13%, and specificity of 94.16%; positive predictive value, 66.42%; negative predictive value, 96.87%; and area under the curve of the receiver-operator curve of 0.91 (1.45-1.29). CONCLUSION Our novel Deep-FLAIM model outperformed all other machine learning models. The model is easy to implement, user friendly and with high accuracy. LEVEL OF EVIDENCE Prognostic study, level II. © Wolters Kluwer Health, Inc. All rights reserved.","32773672","Article","Final","","Scopus"
"Moll, M.; Qiao, D.; Regan, E.A.; Hunninghake, G.M.; Make, B.J.; Tal-Singer, R.; McGeachie, M.J.; Castaldi, P.J.; San José Estépar, R.; Washko, G.R.; Wells, J.M.; LaFon, D.; Strand, M.; Bowler, R.P.; Han, M.K.; Vestbo, J.; Celli, B.; Calverley, P.; Crapo, J.; Silverman, E.K.; Hobbs, B.D.; Cho, M.H.","Moll, Matthew R. (56992577200); Qiao, Dandi (36480536900); Regan, Elizabeth Anne (9241986100); Hunninghake, Gary Matthew (57556434200); Make, Barry J. (7003984409); Tal-Singer, Ruth M. (6603373403); McGeachie, Michael J. (6506020083); Castaldi, Peter J. (26323082900); San José Estépar, Raúl (6506402426); Washko, George R. (12808786800); Wells, James Michael (55349830800); LaFon, David C. (57193006679); Strand, Matthew J. (7102005048); Bowler, Russell Paul (56773748500); Han, Meilan K. (12786822400); Vestbo, Jørgen (34573970200); Celli, Bartolomé R. (7007048536); Calverley, Peter M.A. (7005728897); Crapo, James D. (7005677236); Silverman, Edwin Kepner (57203069737); Hobbs, Brian D. (56305051300); Cho, Michael H. (57219307474)","56992577200; 36480536900; 9241986100; 57556434200; 7003984409; 6603373403; 6506020083; 26323082900; 6506402426; 12808786800; 55349830800; 57193006679; 7102005048; 56773748500; 12786822400; 34573970200; 7007048536; 7005728897; 7005677236; 57203069737; 56305051300; 57219307474","Machine Learning and Prediction of All-Cause Mortality in COPD","2020","Chest","112","10.1016/j.chest.2020.02.079","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089579414&doi=10.1016%2Fj.chest.2020.02.079&partnerID=40&md5=ad31552d7df8cf2e102f70d84d269277","Background: COPD is a leading cause of mortality. Research Question: We hypothesized that applying machine learning to clinical and quantitative CT imaging features would improve mortality prediction in COPD. Study Design and Methods: We selected 30 clinical, spirometric, and imaging features as inputs for a random survival forest. We used top features in a Cox regression to create a machine learning mortality prediction (MLMP) in COPD model and also assessed the performance of other statistical and machine learning models. We trained the models in subjects with moderate to severe COPD from a subset of subjects in Genetic Epidemiology of COPD (COPDGene) and tested prediction performance in the remainder of individuals with moderate to severe COPD in COPDGene and Evaluation of COPD Longitudinally to Identify Predictive Surrogate Endpoints (ECLIPSE). We compared our model with the BMI, airflow obstruction, dyspnea, exercise capacity (BODE) index; BODE modifications; and the age, dyspnea, and airflow obstruction index. Results: We included 2,632 participants from COPDGene and 1,268 participants from ECLIPSE. The top predictors of mortality were 6-min walk distance, FEV<inf>1</inf> % predicted, and age. The top imaging predictor was pulmonary artery-to-aorta ratio. The MLMP-COPD model resulted in a C index ≥ 0.7 in both COPDGene and ECLIPSE (6.4- and 7.2-year median follow-ups, respectively), significantly better than all tested mortality indexes (P <.05). The MLMP-COPD model had fewer predictors but similar performance to that of other models. The group with the highest BODE scores (7-10) had 64% mortality, whereas the highest mortality group defined by the MLMP-COPD model had 77% mortality (P =.012). Interpretation: An MLMP-COPD model outperformed four existing models for predicting all-cause mortality across two COPD cohorts. Performance of machine learning was similar to that of traditional statistical methods. The model is available online at: https://cdnm.shinyapps.io/cgmortalityapp/. © 2020 American College of Chest Physicians","32353417","Article","Final","All Open Access; Green Accepted Open Access; Green Open Access","Scopus"
"Nielsen, A.B.; Thorsen-Meyer, H.-C.; Belling, K.; Nielsen, A.P.; Thomas, C.E.; Chmura, P.J.; Lademann, M.; Moseley, P.L.; Heimann, M.; Dybdahl, L.; Spangsege, L.; Hulsen, P.; Perner, A.; Brunak, S.","Nielsen, Annelaura Bach (57191904843); Thorsen-Meyer, Hans Christian (55926640100); Belling, Kirstine C. (39260932200); Nielsen, Anna Pors (56651708000); Thomas, Cecilia Engel E. (55847178000); Chmura, Piotr Jaroslaw (56521679100); Lademann, Mette (57208421921); Moseley, Pope Lloyd (7006496699); Heimann, Marc (57210290584); Dybdahl, Lars (57210284373); Spangsege, Lasse (57210291927); Hulsen, Patrick (57210286948); Perner, Anders (6701591799); Brunak, Søren B. (7005477388)","57191904843; 55926640100; 39260932200; 56651708000; 55847178000; 56521679100; 57208421921; 7006496699; 57210290584; 57210284373; 57210291927; 57210286948; 6701591799; 7005477388","Survival prediction in intensive-care units based on aggregation of long-term disease history and acute physiology: a retrospective study of the Danish National Patient Registry and electronic patient records","2019","The Lancet Digital Health","85","10.1016/S2589-7500(19)30024-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070217914&doi=10.1016%2FS2589-7500%2819%2930024-X&partnerID=40&md5=39b7dc2abcdbaa4da64767e40be2c1c2","Background: Intensive-care units (ICUs) treat the most critically ill patients, which is complicated by the heterogeneity of the diseases that they encounter. Severity scores based mainly on acute physiology measures collected at ICU admission are used to predict mortality, but are non-specific, and predictions for individual patients can be inaccurate. We investigated whether inclusion of long-term disease history before ICU admission improves mortality predictions. Methods: Registry data for long-term disease histories for more than 230 000 Danish ICU patients were used in a neural network to develop an ICU mortality prediction model. Long-term disease histories and acute physiology measures were aggregated to predict mortality risk for patients for whom both registry and ICU electronic patient record data were available. We compared mortality predictions with admission scores on the Simplified Acute Physiology Score (SAPS) II, the Acute Physiologic Assessment and Chronic Health Evaluation (APACHE) II, and the best available multimorbidity score, the Multimorbidity Index. An external validation set from an additional hospital was acquired after model construction to confirm the validity of our model. During initial model development data were split into a training set (85%) and an independent test set (15%), and a five-fold cross-validation was done during training to avoid overfitting. Neural networks were trained for datasets with disease history of 1 month, 3 months, 6 months, 1 year, 2·5 years, 5 years, 7·5 years, 10 years, and 23 years before ICU admission. Findings: Mortality predictions with a model based solely on disease history outperformed the Multimorbidity Index (Matthews correlation coefficient 0·265 vs 0·065), and performed similarly to SAPS II and APACHE II (Matthews correlation coefficient with disease history, age, and sex 0·326 vs 0·347 and 0·300 for SAPS II and APACHE II, respectively). Diagnoses up to 10 years before ICU admission affected current mortality prediction. Aggregation of previous disease history and acute physiology measures in a neural network yielded the most precise predictions of in-hospital mortality (Matthews correlation coefficient 0·391 for in-hospital mortality compared with 0·347 with SAPS II and 0·300 with APACHE II). These results for the aggregated model were validated in an external independent dataset of 1528 patients (Matthews correlation coefficient for prediction of in-hospital mortality 0·341). Interpretation: Longitudinal disease-spectrum-wide data available before ICU admission are useful for mortality prediction. Disease history can be used to differentiate mortality risk between patients with similar vital signs with more precision than SAPS II and APACHE II scores. Machine learning models can be deconvoluted to generate novel understandings of how ICU patient features from long-term and short-term events interact with each other. Explainable machine learning models are key in clinical settings, and our results emphasise how to progress towards the transformation of advanced models into actionable, transparent, and trustworthy clinical tools. Funding: Novo Nordisk Foundation and Innovation Fund Denmark. © 2019 The Author(s). Published by Elsevier Ltd. This is an Open Access article under the CC BY 4.0 license","33323232","Article","Final","All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access","Scopus"
